iter	Logloss
598	0.2302302581
599	0.2299635716
600	0.2298642672
601	0.2295200152
602	0.2289172197
603	0.2285002195
604	0.2281765082
605	0.2278512074
606	0.2276395162
607	0.2274144491
608	0.2272534982
609	0.227050928
610	0.2267870536
611	0.2265669994
612	0.2263529362
613	0.226016387
614	0.2257284751
615	0.2253642694
616	0.2248616096
617	0.2246533663
618	0.2244610175
619	0.2240230365
620	0.2236082126
621	0.2232195047
622	0.2227757772
623	0.2225415646
624	0.222197875
625	0.2219991439
626	0.2219014779
627	0.2217016954
628	0.221559818
629	0.2213231845
630	0.2211294174
631	0.2209454805
632	0.2206507463
633	0.2204590822
634	0.2202427693
635	0.2201409951
636	0.2196703202
637	0.2193744611
638	0.21925667
639	0.2190573521
640	0.2188191292
641	0.2185743772
642	0.2182225692
643	0.2179128207
644	0.2176084763
645	0.2173036673
646	0.2171731117
647	0.2168492537
648	0.2167330522
649	0.2165144407
650	0.2160889063
651	0.2157701346
652	0.2156328299
653	0.2152634156
654	0.2150721917
655	0.2148600847
656	0.21448018
657	0.2143899233
658	0.2142032721
659	0.2138227805
660	0.2136258834
661	0.2132311601
662	0.2130241394
663	0.2129243459
664	0.2127442971
665	0.2125397707
666	0.2122962169
667	0.2122166951
668	0.2119432841
669	0.2116891421
670	0.2115323482
671	0.2113446456
672	0.2110383449
673	0.2108678573
674	0.2106057681
675	0.2104079662
676	0.2103080505
677	0.2101892569
678	0.2099393209
679	0.20958563
680	0.2093374057
681	0.209095637
682	0.2089384275
683	0.2086564088
684	0.2083192483
685	0.2080318744
686	0.2078974064
687	0.2076665438
688	0.2073541299
689	0.2070398331
690	0.2068237403
691	0.2064909324
692	0.2063508401
693	0.2061250638
694	0.2057616405
695	0.2055389698
696	0.2052408365
697	0.2050392444
698	0.204750061
699	0.2044843894
700	0.2042213342
701	0.2037849059
702	0.2035464507
703	0.2032621579
704	0.2028881709
705	0.2026067514
706	0.2024172392
707	0.2021200473
708	0.201920705
709	0.2015405435
710	0.2013580249
711	0.2012006075
712	0.2010861421
713	0.2009608807
714	0.2006535163
715	0.2004364943
716	0.200276925
717	0.2000125494
718	0.1998962133
719	0.1996015157
720	0.1993061457
721	0.199216647
722	0.1991191033
723	0.1988699375
724	0.1985711073
725	0.1983237144
726	0.1980327337
727	0.197796846
728	0.1975515072
729	0.1973885389
730	0.1972427979
731	0.1971595471
732	0.1966473628
733	0.1963860438
734	0.1960531259
735	0.195673857
736	0.1953655145
737	0.195238847
738	0.1950760377
739	0.1946978447
740	0.1944940518
741	0.1941659389
742	0.193869224
743	0.1936532045
744	0.1935416368
745	0.1932631517
746	0.1930347834
747	0.1927464192
748	0.1925986363
749	0.1922364113
750	0.1921002926
751	0.1919008279
752	0.1916030003
753	0.1914496422
754	0.1912053182
755	0.1910396845
756	0.1908975014
757	0.1907451336
758	0.1905806003
759	0.1902280465
760	0.1900272369
761	0.1897716278
762	0.189550522
763	0.1892359196
764	0.1891491474
765	0.1889339471
766	0.188638736
767	0.1884420591
768	0.1880207673
769	0.1878025593
770	0.1876346026
771	0.1874023095
772	0.1872505286
773	0.1870948718
774	0.1869426752
775	0.1867427092
776	0.1864304909
777	0.1862769005
778	0.1861128807
779	0.1859216935
780	0.1858562078
781	0.1856397238
782	0.1853259649
783	0.185211903
784	0.1850921068
785	0.1848094769
786	0.1846400041
787	0.1844746761
788	0.1843355619
789	0.1841715055
790	0.183978472
791	0.1836750691
792	0.1833759821
793	0.1831187224
794	0.1828395648
795	0.1826860966
796	0.1826400512
797	0.1823999698
798	0.1821600596
799	0.1821475151
800	0.1818655332
801	0.181810379
802	0.181676669
803	0.1813409145
804	0.181014061
805	0.1807107681
806	0.1806465173
807	0.180527308
808	0.1803812614
809	0.1800904885
810	0.1798528891
811	0.1795897728
812	0.1795040277
813	0.1791721124
814	0.1790047915
815	0.1787980887
816	0.1786822539
817	0.1784835962
818	0.1783065551
819	0.1779883703
820	0.1778267102
821	0.1775210209
822	0.1773415957
823	0.1771384019
824	0.1769200105
825	0.17672897
826	0.1766647926
827	0.1765033771
828	0.1763447737
829	0.1760805326
830	0.1759262329
831	0.1756721154
832	0.175338684
833	0.1749826578
834	0.1748174887
835	0.1746196013
836	0.1745245273
837	0.1742297197
838	0.1739991261
839	0.1737071306
840	0.1734678073
841	0.1733936652
842	0.173265775
843	0.1731646856
844	0.1730084786
845	0.1728389569
846	0.1724894597
847	0.1722322366
848	0.171936622
849	0.1716561073
850	0.1714943372
851	0.1712466264
852	0.171122282
853	0.1710126583
854	0.1708496289
855	0.1707595678
856	0.1704491346
857	0.1701812011
858	0.1699597774
859	0.1698179
860	0.1696005479
861	0.1693207667
862	0.1690820058
863	0.168989316
864	0.1689126064
865	0.1688495783
866	0.1687873694
867	0.1686173953
868	0.1684481058
869	0.1682407428
870	0.1679653755
871	0.1676624005
872	0.1673544982
873	0.1672229278
874	0.1669289271
875	0.1668915626
876	0.1666135421
877	0.1664445828
878	0.1661740572
879	0.1660344784
880	0.1658407236
881	0.1657294493
882	0.1654862379
883	0.1652609996
884	0.1650869052
885	0.1648494036
886	0.1646069747
887	0.1644095763
888	0.1642132539
889	0.163985448
890	0.1638744305
891	0.1637874016
892	0.1636331143
893	0.1633098676
894	0.1630301109
895	0.1627470652
896	0.1626853698
897	0.1626116924
898	0.1623578194
899	0.1620724262
900	0.161815032
901	0.161617548
902	0.1613676731
903	0.1612066367
904	0.160970639
905	0.1608223304
906	0.1606042324
907	0.160451131
908	0.1603092536
909	0.1601619476
910	0.1600244473
911	0.1599386533
912	0.1598538619
913	0.159663665
914	0.1595152953
915	0.1594063441
916	0.1592759597
917	0.1592333622
918	0.1590906779
919	0.1590103247
920	0.1587997216
921	0.1586235609
922	0.158588116
923	0.1584771107
924	0.1584004133
925	0.1582433016
926	0.1578835463
927	0.1577841808
928	0.1576334146
929	0.1575048887
930	0.1572126731
931	0.1569200907
932	0.1568588477
933	0.156820933
934	0.1565868671
935	0.1563123923
936	0.1560996618
937	0.1559844017
938	0.1558373769
939	0.1557263961
940	0.1555735392
941	0.1554625707
942	0.1553026346
943	0.1551485428
944	0.1550266193
945	0.1548772959
946	0.1546985675
947	0.1544526907
948	0.1542499004
949	0.1540601437
950	0.1537784674
951	0.1534835742
952	0.1532393602
953	0.1530329142
954	0.1527894827
955	0.1526643191
956	0.152599188
957	0.152422636
958	0.1522306418
959	0.1521082658
960	0.1519457499
961	0.1517825616
962	0.1517185554
963	0.1515895892
964	0.1515158751
965	0.1513685569
966	0.1513465857
967	0.1512315579
968	0.1510699835
969	0.1509464949
970	0.1506722279
971	0.150506313
972	0.1503790831
973	0.1502033136
974	0.1500473634
975	0.1497367957
976	0.1496534592
977	0.1494779954
978	0.1493780185
979	0.1493080824
980	0.1490614842
981	0.1489137136
982	0.148718027
983	0.1486281615
984	0.1484747911
985	0.1483905743
986	0.1483165056
987	0.1482796058
988	0.1481249271
989	0.1478965099
990	0.1477424793
991	0.1475840226
992	0.1475229997
993	0.1472882246
994	0.1471931262
995	0.1469957278
996	0.1468649155
997	0.1467664792
998	0.1465915044
999	0.1465230844
